,X,Y,commune
183,2.90444397879182,50.4453315730893,Harnes
184,2.89338111922593,50.4403724671865,Harnes
185,2.89092898430506,50.4412841803004,Harnes
186,2.91402602243944,50.4481735226347,Harnes
187,2.87413907082465,50.4412651062853,Harnes
188,2.90911889141349,50.4487876890202,Harnes
189,2.88734602895792,50.4449386596652,Harnes
190,2.87745594965326,50.4408683781009,Harnes
191,2.88660097147252,50.4464302061689,Harnes
192,2.90597605739638,50.4530677795928,Harnes
193,2.91193795210518,50.4528160102651,Harnes
194,2.89395904517063,50.4483108516683,Harnes
195,2.89348697747686,50.443134307726,Harnes
196,2.9028789995182,50.4511566163624,Harnes
197,2.91105699474662,50.4507675166938,Harnes
198,2.87620902099412,50.4427223206576,Harnes
199,,,Harnes
200,2.8782930369675,50.4447059630853,Harnes
201,2.81447100605303,50.4842681876718,Hulluch
202,2.81176710079068,50.4847679141824,Hulluch
203,2.80784511586162,50.4900627141264,Hulluch
204,2.81579399164846,50.4868431086229,Hulluch
205,2.80678391502562,50.4855194093325,Hulluch
206,2.82674098044946,50.4892234803615,Hulluch
207,2.80392408365604,50.4849586487381,Hulluch
208,2.81635999726418,50.4824562071484,Hulluch
209,2.80904507632667,50.4921073914109,Hulluch
210,2.81714892387877,50.484767914237,Hulluch
211,2.80301499449465,50.4266319266771,Lens
212,2.81106209775544,50.4276008605992,Lens
213,2.817425012852,50.4283370969877,Lens
214,2.80966091134315,50.4269371034107,Lens
215,2.8107280731303,50.4404449460317,Lens
216,2.80951309244333,50.4444465640766,Lens
217,2.80579710005149,50.4443855290935,Lens
218,2.80833911905771,50.4435997013926,Lens
219,2.80785393656608,50.4440727228912,Lens
220,2.83222103123116,50.4441413883209,Lens
221,2.8342950342996,50.4449996947545,Lens
222,2.83464193328612,50.4451866147532,Lens
223,2.8308989999039,50.4446945186497,Lens
224,2.83066391915992,50.444728850954,Lens
225,2.83219504371143,50.4466552728768,Lens
226,2.83493089673736,50.4455604553672,Lens
227,2.83547997498746,50.4454803468178,Lens
228,2.83627605398993,50.4455223078572,Lens
229,2.8370978835289,50.4453620907541,Lens
